,incident_date,breed,age,gender,spay_neuter_status,borough,zip_code
421,2015-04-19,italian mastiff,3.0,F,False,Brooklyn,11221
422,2015-04-19,american pit bull terrier/pit bull,5.0,M,True,Brooklyn,11218
423,2015-04-19,german shepherd crossbreed,15.0,F,True,Brooklyn,11222
424,2015-04-20,jsck russel/dalmation,8.0,F,True,Staten Island,10314
425,2015-04-20,,3.0,F,False,Queens,11374
426,2015-04-20,pit bull,4.0,M,False,Queens,11692
427,2015-04-20,,0.0,U,False,Brooklyn,11224
428,2015-04-20,chihuahua/ jack russell terrier,5.0,M,False,Manhattan,
429,2015-04-20,chihuahua,6.0,M,False,Manhattan,10035
430,2015-04-20,"collie, border",7.0,M,False,Staten Island,
431,2015-04-20,labrador retriever,2.0,F,True,Queens,11377
432,2015-04-20,shiba inu,9.0,F,True,Queens,11366
433,2015-04-21,pit bull,1.0,M,True,Queens,11369
434,2015-04-21,german shepherd crossbreed,5.0,M,True,Manhattan,10013
435,2015-04-22,maltese,7.0,F,True,Brooklyn,11237
436,2015-04-22,american staffordshire terrier,6.0,F,False,Manhattan,10039
437,2015-04-22,pit bull,1.0,M,True,Bronx,10453
438,2015-04-22,pit bull/dogo argentino,4.0,M,True,Staten Island,10304
439,2015-04-23,cane corso,15.0,F,False,Brooklyn,11238
440,2015-04-23,parson russellterr,2.0,M,True,Brooklyn,11231
441,2015-04-23,pit bull,14.0,M,False,Queens,11369
442,2015-04-23,golden retriever,5.0,M,True,Manhattan,
443,2015-04-24,wheaton terrier,7.0,M,False,Staten Island,10309
444,2015-04-24,mixed/other,8.0,F,True,Manhattan,
445,2015-04-24,pit bull,1.0,F,False,Queens,
446,2015-04-25,boxer,6.0,F,True,Queens,11362
447,2015-04-25,shih tzu,4.0,M,True,Brooklyn,11226
448,2015-04-25,shih tzu,5.0,M,True,Brooklyn,11219
449,2015-04-25,german shepherd,7.0,M,True,Brooklyn,11234
450,2015-04-25,cocker spaniel,3.0,M,False,Queens,
451,2015-04-25,american pit bull terrier/pit bull,3.0,M,False,Brooklyn,11221
452,2015-04-25,american pit bull terrier/pit bull,3.0,M,False,Brooklyn,11221
453,2015-04-25,chow chow,3.0,M,True,Queens,11105
454,2015-04-26,chihuahua,0.0,M,False,Bronx,10456
455,2015-04-26,rottweiler,4.0,M,True,Queens,11385
456,2015-04-26,german shepherd crossbreed,2.0,M,True,Manhattan,
457,2015-04-26,pit bull,1.0,F,False,Bronx,10451
458,2015-04-26,chihuahua,2.0,F,False,Brooklyn,11220
459,2015-04-26,american staffordshire terrier,2.0,M,False,Brooklyn,11212
460,2015-04-26,bichon frise,14.0,M,False,Bronx,10458
461,2015-04-26,maltese,9.0,F,True,Queens,11366
462,2015-04-27,border terrier,3.0,F,True,Manhattan,
463,2015-04-27,pit bull,2.0,M,True,Queens,11378
464,2015-04-27,shih tzu,3.0,M,False,Staten Island,10303
465,2015-04-27,american staffordshire terrier,2.0,M,True,Manhattan,
466,2015-04-27,american pit bull terrier/pit bull,2.0,M,False,Brooklyn,11218
467,2015-04-27,american staffordshire terrier,2.0,M,True,Staten Island,10302
468,2015-04-27,pit bull,1.0,M,True,Staten Island,10301
469,2015-04-28,"poodle, standard",7.0,M,False,Queens,11373
470,2015-04-28,pit bull,2.0,F,True,Manhattan,
471,2015-04-28,shiba inu,2.0,M,True,Queens,11104
472,2015-04-28,american pit bull mix / pit bull mix,1.0,M,True,Brooklyn,11234
473,2015-04-28,chihuahua,12.0,F,False,Bronx,10474
474,2015-04-28,pit bull,5.0,M,False,Bronx,10473
475,2015-04-29,pit bull,5.0,M,False,Bronx,10473
476,2015-04-29,pit bull,3.0,F,False,Queens,11412
477,2015-04-29,pug,3.0,M,True,Brooklyn,11223
478,2015-04-29,boxer,1.0,M,True,Manhattan,10026
479,2015-04-29,pointer/beagle x,7.0,F,False,Brooklyn,11249
480,2015-04-29,shiba inu,5.0,M,True,Brooklyn,11221
481,2015-04-29,pit bull,2.0,F,False,Queens,11412
482,2015-04-29,pit bull,3.0,F,False,Queens,11412
483,2015-04-29,,7.0,M,False,Brooklyn,11204
484,2015-04-30,german shepherd/ridgeback,5.0,M,True,Brooklyn,11231
485,2015-04-30,sharpei-mastiff mix,7.0,F,False,Manhattan,10011
486,2015-05-01,american staffordshire terrier,8.0,M,True,Brooklyn,11217
487,2015-05-01,maltese - x,3.0,F,False,Brooklyn,11209
488,2015-05-01,boxer,2.0,M,True,Brooklyn,11237
489,2015-05-01,pit bull,8.0,M,False,Bronx,10456
490,2015-05-01,staffordshire terr,7.0,F,True,Brooklyn,11221
491,2015-05-01,pit bull,2.0,F,True,Bronx,10455
492,2015-05-01,bichon frise,8.0,M,True,Brooklyn,11223
493,2015-05-02,american pit bull mix / pit bull mix,1.0,M,False,Manhattan,10021
494,2015-05-02,havanese,3.0,M,True,Queens,11420
495,2015-05-02,siberian husky,4.0,M,True,Queens,11415
496,2015-05-02,bull dog,3.0,M,True,Queens,11377
497,2015-05-02,american staffordshire terrier,1.0,M,True,Manhattan,10029
498,2015-05-02,beagle,6.0,F,True,Staten Island,10301
499,2015-05-02,labrador retriever,7.0,M,True,Staten Island,
500,2015-05-02,"collie, border",14.0,M,True,Brooklyn,11234
501,2015-05-02,american pit bull mix / pit bull mix,1.0,M,False,Manhattan,10029
502,2015-05-03,yorkshire terrier,1.0,M,False,Manhattan,10029
503,2015-05-03,pit bull,4.0,M,True,Queens,11435
504,2015-05-03,basenji,2.0,M,True,Queens,11361
505,2015-05-03,mixed/other,8.0,M,False,Manhattan,
506,2015-05-03,dachshund smooth coat,8.0,F,True,Manhattan,
507,2015-05-04,american pit bull mix / pit bull mix,0.0,M,False,Brooklyn,11204
508,2015-05-04,"schnauzer, miniature",8.0,M,True,Manhattan,10014
509,2015-05-04,pit bull,13.0,F,True,Staten Island,10302
510,2015-05-04,rottweiler,9.0,F,True,Queens,11373
511,2015-05-04,german shepherd,3.0,F,True,Queens,11362
512,2015-05-04,labradoodle,9.0,F,True,Queens,11362
513,2015-05-04,american pit bull terrier/pit bull,1.0,M,False,Bronx,
514,2015-05-05,american pit bull terrier/pit bull,0.0,M,False,Manhattan,10029
515,2015-05-05,"poodle mix, teacup",12.0,F,True,Manhattan,
516,2015-05-05,pit bull,17.0,F,True,Queens,11377
517,2015-05-05,pit bull,4.0,M,False,Staten Island,10302
518,2015-05-05,yorkshire terrier,3.0,F,False,Staten Island,
519,2015-05-05,pit bull,5.0,U,False,Queens,11692
520,2015-05-05,boxer/pit bull,0.0,F,True,Staten Island,10310
521,2015-05-05,pit bull,3.0,M,True,Staten Island,
522,2015-05-05,jack russ,7.0,F,True,Queens,
523,2015-05-05,mixed/other,0.0,F,False,Bronx,
524,2015-05-05,chihuahua,1.0,M,False,Bronx,
525,2015-05-06,chihuahua/boston terr x,5.0,M,True,Brooklyn,11222
526,2015-05-06,american staffordshire terrier,2.0,M,False,Staten Island,
527,2015-05-06,mixed/other,8.0,M,True,Manhattan,10011
528,2015-05-07,,6.0,F,False,Brooklyn,11226
529,2015-05-07,chihuahua,2.0,M,True,Queens,11691
530,2015-05-07,australian shepherd,5.0,M,True,Brooklyn,11238
531,2015-05-07,golden retriever,9.0,F,True,Staten Island,10309
532,2015-05-07,pit bull,0.0,M,True,Queens,
533,2015-05-07,shih tzu,1.0,F,False,Bronx,
534,2015-05-08,pit bull,2.0,M,True,Queens,11423
535,2015-05-08,shiba inu,0.0,F,True,Queens,11377
536,2015-05-08,siberian husky,1.0,M,True,Queens,11372
537,2015-05-08,american pit bull terrier/pit bull,6.0,F,False,Queens,11356
538,2015-05-08,bull dog,12.0,M,True,Queens,11105
539,2015-05-08,russell terr,1.0,M,True,Staten Island,10310
540,2015-05-08,pit bull,5.0,M,False,Queens,11368
541,2015-05-09,chihuahua,4.0,F,False,Manhattan,10037
542,2015-05-09,american pit bull terrier/pit bull,8.0,M,True,Brooklyn,11219
543,2015-05-09,american pit bull mix / pit bull mix,5.0,F,True,Brooklyn,11208
544,2015-05-09,siberian husky,14.0,M,True,Brooklyn,11231
545,2015-05-09,pit bull,1.0,M,False,Queens,11417
546,2015-05-09,pekingese,4.0,M,False,Bronx,10468
547,2015-05-09,cairn terrier,17.0,M,False,Manhattan,
548,2015-05-09,terrier x,2.0,M,True,Queens,11373
549,2015-05-10,american pit bull mix / pit bull mix,3.0,F,False,Brooklyn,
550,2015-05-10,american staffordshire terrier,2.0,M,False,Brooklyn,11228
551,2015-05-10,american pit bull terrier/pit bull,13.0,M,True,Brooklyn,11234
552,2015-05-10,goldendoodle,4.0,M,True,Manhattan,10128
553,2015-05-11,american pit bull terrier/pit bull,1.0,F,True,Staten Island,10306
554,2015-05-11,american pit bull terrier/pit bull,2.0,F,False,Brooklyn,11218
555,2015-05-12,bloodhound,4.0,M,True,Brooklyn,11231
556,2015-05-12,american pit bull mix / pit bull mix,5.0,M,True,Brooklyn,11213
557,2015-05-12,saint bernard,4.0,M,True,Bronx,10465
558,2015-05-12,cane corso,5.0,F,True,Brooklyn,11233
559,2015-05-12,shih tzu/maltese x,7.0,F,True,Manhattan,
560,2015-05-13,chihuahua,2.0,F,True,Bronx,10473
561,2015-05-13,pit bull,0.0,M,True,Manhattan,
562,2015-05-13,labradoodle,7.0,M,True,Manhattan,
563,2015-05-13,pit bull,2.0,F,False,Bronx,10457
564,2015-05-14,american pit bull terrier/pit bull,6.0,M,False,Brooklyn,11232
565,2015-05-14,pit bull,2.0,M,False,Manhattan,
566,2015-05-14,mixed/other,2.0,M,False,Queens,11385
567,2015-05-15,american pit bull mix / pit bull mix,1.0,M,False,Manhattan,
568,2015-05-15,labrador retriever,5.0,M,True,Bronx,10464
569,2015-05-16,border collie/jack russell,0.0,F,True,Brooklyn,
570,2015-05-16,pitbull/boxer,5.0,M,True,Queens,11694
571,2015-05-16,labrador retriever crossbreed,0.0,F,True,Staten Island,10305
572,2015-05-17,american pit bull mix / pit bull mix,7.0,M,True,Queens,11103
573,2015-05-17,golden retriever mixed,8.0,F,True,Manhattan,10019
574,2015-05-17,chihuahua,2.0,M,False,Queens,
575,2015-05-18,american staffordshire terrier,2.0,M,False,Brooklyn,11211
576,2015-05-18,american staffordshire terrier,2.0,M,False,Brooklyn,11211
577,2015-05-18,"poodle, toy",13.0,F,False,Manhattan,10065
578,2015-05-18,american pit bull terrier/pit bull,0.0,M,False,Queens,11358
579,2015-05-18,pit bull,4.0,F,True,Queens,11105
580,2015-05-19,chow chow,8.0,M,False,Queens,11385
581,2015-05-19,pit bull,5.0,M,False,Bronx,10462
582,2015-05-19,rottweiler,8.0,M,False,Queens,11434
583,2015-05-19,border collie & australian blue heeler,1.0,M,False,Bronx,10465
584,2015-05-19,husky -x,6.0,M,True,Manhattan,10022
585,2015-05-19,yorkshire terrier,6.0,M,True,Manhattan,10019
586,2015-05-19,american staffordshire terrier,2.0,M,True,Manhattan,10029
587,2015-05-20,chow/mini pincher,3.0,F,False,Queens,
588,2015-05-20,pit bull,6.0,M,False,Manhattan,
589,2015-05-20,retriever/lab x,7.0,M,True,Staten Island,10302
590,2015-05-20,chihuahua crossbreed,1.0,M,False,Bronx,
591,2015-05-20,shiba inu,6.0,M,True,Queens,11362
592,2015-05-20,mutt,1.0,F,True,Brooklyn,11201
593,2015-05-20,boxer mix,2.0,F,True,Manhattan,
594,2015-05-20,shih tzu,1.0,M,True,Staten Island,
595,2015-05-20,"bulldog, american",2.0,M,True,Manhattan,10023
596,2015-05-21,american staffordshire terrier,2.0,M,True,Manhattan,
597,2015-05-21,pit bull,0.0,M,False,Queens,11368
598,2015-05-22,american pit bull mix / pit bull mix,4.0,F,True,Bronx,10463
599,2015-05-23,maltese mix,4.0,M,True,Brooklyn,
600,2015-05-23,"mastiff, tibetan",1.0,M,True,Brooklyn,11214
601,2015-05-23,american pit bull terrier/pit bull,4.0,F,False,Staten Island,10312
602,2015-05-23,beagle,7.0,F,True,Staten Island,10303
603,2015-05-23,american pit bull mix / pit bull mix,6.0,M,True,Brooklyn,11205
604,2015-05-24,shih tzu,1.0,F,False,Bronx,
605,2015-05-24,mixed,2.0,M,True,Brooklyn,
606,2015-05-24,pit bull/lab x,2.0,F,False,Brooklyn,11236
607,2015-05-24,pit bull/lab x,2.0,F,False,Brooklyn,11236
608,2015-05-24,pekingese,8.0,F,True,Bronx,
609,2015-05-24,,1.0,M,False,Brooklyn,11207
610,2015-05-24,red nose pit,2.0,M,True,Bronx,10458
611,2015-05-25,staffordshire terrier,3.0,M,False,Bronx,10460
612,2015-05-25,jack russ,2.0,M,False,Queens,11433
613,2015-05-25,mixed/other,5.0,M,True,Queens,11374
614,2015-05-25,labrador retriever,3.0,F,False,Brooklyn,11234
615,2015-05-25,golden retriever,8.0,M,False,Queens,11434
616,2015-05-25,american pit bull terrier/pit bull,1.0,F,True,Bronx,10458
617,2015-05-25,beagle,15.0,F,True,Staten Island,
618,2015-05-25,"bull dog, french",1.0,M,True,Manhattan,
619,2015-05-25,chihuahua crossbreed,3.0,F,True,Manhattan,
620,2015-05-26,bull dog,8.0,M,True,Manhattan,10025
621,2015-05-26,"mastiff, bull",3.0,F,False,Manhattan,10029
622,2015-05-26,havanese,6.0,M,True,Staten Island,10309
623,2015-05-27,shih tzu,1.0,M,False,Queens,11373
624,2015-05-27,samoyed,8.0,M,True,Queens,
625,2015-05-27,blue heeler x,9.0,M,True,Brooklyn,11237
626,2015-05-27,pit bull,1.0,F,True,Bronx,10465
627,2015-05-27,german shepherd,5.0,M,True,Manhattan,10016
628,2015-05-28,pit bull,0.0,M,False,Queens,11692
629,2015-05-28,lab/shepherd x,12.0,F,True,Staten Island,10306
630,2015-05-28,american pit bull mix / pit bull mix,3.0,M,False,Brooklyn,11236
631,2015-05-28,labrador retriever crossbreed,2.0,M,True,Manhattan,
632,2015-05-29,labrador retriever crossbreed,8.0,F,True,Brooklyn,11229
633,2015-05-29,maltese,7.0,M,False,Queens,11378
634,2015-05-29,pit bull,2.0,M,False,Bronx,10456
635,2015-05-29,pit bull,2.0,M,False,Bronx,10456
636,2015-05-29,pit bull,2.0,M,False,Bronx,10456
637,2015-05-29,chihuahua crossbreed,4.0,M,False,Bronx,10471
638,2015-05-30,jack russ ter/ beagle,4.0,M,True,Bronx,
639,2015-05-30,west high white terrier,4.0,M,False,Brooklyn,11224
640,2015-05-30,scottish terrier,5.0,F,True,Manhattan,10024
641,2015-05-30,pit bull,1.0,M,True,Queens,
642,2015-05-30,chow chow,2.0,M,False,Brooklyn,11208
643,2015-05-30,"jindo dog,",7.0,M,True,Queens,11378
644,2015-05-30,west high white terrier,4.0,M,False,Brooklyn,11224
645,2015-05-30,maltese,7.0,M,True,Queens,11374
646,2015-05-31,poodle/maltese,4.0,M,True,Manhattan,10029
647,2015-05-31,shih tzu,8.0,M,True,Manhattan,10021
648,2015-05-31,shih tzu,1.0,M,False,Queens,
649,2015-05-31,labrador retriever,4.0,M,True,Queens,11368
650,2015-05-31,havanese x,4.0,M,True,Brooklyn,11236
651,2015-05-31,chihuahua,1.0,M,False,Brooklyn,11207
652,2015-06-01,pit bull,3.0,M,False,Queens,11369
653,2015-06-01,yorkshire terrier,2.0,M,False,Brooklyn,11217
654,2015-06-02,chow chow,1.0,M,False,Brooklyn,11233
655,2015-06-02,doberman pinscher,7.0,M,True,Brooklyn,11228
656,2015-06-02,shih tzu,15.0,M,True,Manhattan,10065
657,2015-06-02,"jindo dog,",4.0,F,True,Queens,11375
658,2015-06-02,pit bull,2.0,M,False,Bronx,10456
659,2015-06-02,sheltie mix,2.0,F,True,Manhattan,
660,2015-06-02,american staffordshire terrier,1.0,M,False,Manhattan,10029
661,2015-06-03,beagle,11.0,F,True,Manhattan,10025
662,2015-06-03,"poodle, standard",14.0,F,False,Manhattan,10025
663,2015-06-03,shorky,8.0,M,True,Brooklyn,11238
664,2015-06-03,english springer spaniel,2.0,M,True,Manhattan,
665,2015-06-04,beagle,1.0,F,False,Bronx,10467
666,2015-06-04,staffordshire bull terrier,2.0,M,False,Queens,11415
667,2015-06-04,pit bull,3.0,F,True,Brooklyn,11226
668,2015-06-04,american pit bull terrier/pit bull,4.0,M,False,Brooklyn,11226
669,2015-06-04,german shepherd,0.0,M,False,Queens,11355
670,2015-06-04,yorkshire terrier,2.0,M,True,Brooklyn,11214
671,2015-06-04,shih tzu/poodle,6.0,M,False,Bronx,10462
672,2015-06-05,lhasa apso,5.0,M,True,Brooklyn,11231
673,2015-06-05,pit bull,2.0,F,False,Queens,11436
674,2015-06-05,mixed/other,3.0,U,False,Queens,11377
675,2015-06-05,pit bull,2.0,F,True,Staten Island,10309
676,2015-06-06,pit bull bully,4.0,M,False,Queens,11358
677,2015-06-06,maltese,0.0,M,False,Bronx,10458
678,2015-06-06,"poodle, standard",5.0,M,True,Queens,11355
679,2015-06-06,"bull dog, french",8.0,M,True,Queens,11105
680,2015-06-06,mutt,5.0,F,True,Staten Island,10309
681,2015-06-06,american pit bull mix / pit bull mix,1.0,F,True,Staten Island,
682,2015-06-06,chow chow,4.0,M,False,Brooklyn,11234
683,2015-06-06,"bull dog, english",3.0,M,False,Staten Island,10306
684,2015-06-06,pit bull,5.0,M,True,Staten Island,10302
685,2015-06-06,basset hound,4.0,M,True,Bronx,10459
686,2015-06-06,"poodle, standard",3.0,M,True,Brooklyn,11234
687,2015-06-06,havanese,7.0,F,False,Queens,
688,2015-06-06,chihuahua,5.0,M,False,Queens,
689,2015-06-06,havanese,5.0,M,True,Manhattan,10023
690,2015-06-06,chihuahua/beagle,0.0,M,True,Manhattan,10032
691,2015-06-07,chihuahua,2.0,M,True,Bronx,10456
692,2015-06-07,shih tzu,4.0,M,True,Manhattan,
693,2015-06-07,"pointer, german shorthaired",8.0,F,True,Brooklyn,11231
694,2015-06-07,red & blue nose pit bull,3.0,M,False,Queens,
695,2015-06-07,german shepherd,0.0,F,False,Manhattan,10003
696,2015-06-07,maltese,2.0,M,True,Bronx,10460
697,2015-06-07,pit bull,4.0,M,True,Bronx,10453
698,2015-06-07,chihuahua,3.0,M,True,Brooklyn,11217
699,2015-06-07,rottweiler,2.0,M,False,Queens,11423
700,2015-06-07,miniature pinscher/jack russ,5.0,M,True,Manhattan,10044
701,2015-06-08,maltese,0.0,F,False,Bronx,10472
702,2015-06-08,maltese/shih tzu,1.0,F,True,Staten Island,10307
703,2015-06-08,pit bull,3.0,M,False,Queens,11372
704,2015-06-08,yorkshire terrier,6.0,M,True,Manhattan,10012
705,2015-06-09,american pit bull terrier/pit bull,6.0,F,True,Bronx,
706,2015-06-09,american staffordshire terrier,3.0,M,False,Manhattan,
707,2015-06-09,chihuahua crossbreed,0.0,M,False,Manhattan,10029
708,2015-06-09,shih tzu/yorkie,4.0,M,True,Manhattan,
709,2015-06-09,american staffordshire terrier,1.0,M,False,Manhattan,10029
710,2015-06-09,american pit bull mix / pit bull mix,2.0,F,False,Brooklyn,11208
711,2015-06-09,english setter,6.0,M,False,Brooklyn,
712,2015-06-09,american pit bull mix / pit bull mix,2.0,F,False,Manhattan,10029
713,2015-06-10,pit bull,3.0,F,False,Staten Island,10310
714,2015-06-10,cane corso,1.0,M,True,Staten Island,10306
715,2015-06-10,chihuahua sh/rottweiler,4.0,M,False,Manhattan,10029
716,2015-06-10,springer spaniel,4.0,M,False,Manhattan,
717,2015-06-10,,5.0,M,False,Brooklyn,11223
718,2015-06-10,"dachshund, long haired",3.0,F,True,Queens,11372
719,2015-06-10,bichon frise,6.0,M,True,Queens,11356
720,2015-06-10,cane corso,2.0,M,False,Brooklyn,11224
721,2015-06-11,german shepherd,3.0,F,False,Queens,11356
722,2015-06-11,labrador retriever,4.0,M,True,Staten Island,10314
723,2015-06-12,maltese,2.0,M,False,Queens,11433
724,2015-06-12,pit bull,1.0,M,False,Queens,11413
725,2015-06-12,pit bull,6.0,M,False,Manhattan,10023
726,2015-06-12,jack russ,2.0,M,True,Brooklyn,11235
727,2015-06-12,pit bull,6.0,M,True,Manhattan,10023
728,2015-06-13,poodle- x,6.0,M,True,Bronx,10461
729,2015-06-13,shih tzu,3.0,M,False,Queens,
730,2015-06-13,siberian husky,2.0,M,False,Queens,11413
731,2015-06-13,husky/lab x,8.0,F,True,Brooklyn,
732,2015-06-14,shih tzu,8.0,M,True,Manhattan,10032
733,2015-06-14,german shepard/pitbull,3.0,F,True,Queens,11101
734,2015-06-14,chihuahua crossbreed,4.0,M,False,Bronx,
735,2015-06-14,american eskimo,5.0,M,True,Brooklyn,11230
736,2015-06-14,terrier mix,6.0,M,True,Brooklyn,
737,2015-06-14,jack russ,3.0,F,True,Brooklyn,
738,2015-06-15,labrador retriever crossbreed,5.0,F,True,Queens,11379
739,2015-06-15,maltese mix,2.0,M,True,Queens,11691
740,2015-06-15,yorkshire terrier,3.0,F,False,Bronx,10470
741,2015-06-15,beagle,0.0,M,False,Queens,11373
742,2015-06-15,rottweiler,6.0,M,False,Queens,
743,2015-06-16,chihuahua crossbreed,14.0,M,True,Manhattan,10065
744,2015-06-16,siberian husky,2.0,M,False,Queens,11423
745,2015-06-16,pit bull,7.0,M,True,Queens,11377
746,2015-06-16,pit bull,8.0,F,True,Manhattan,
747,2015-06-16,doberman x,1.0,F,False,Brooklyn,11215
748,2015-06-17,bull dog,2.0,F,True,Manhattan,10036
749,2015-06-17,maltese,0.0,F,True,Manhattan,10027
750,2015-06-18,pit bull,5.0,M,False,Bronx,10456
751,2015-06-18,boxer,8.0,M,True,Queens,11416
752,2015-06-18,pekingese,5.0,M,False,Manhattan,
753,2015-06-18,american pit bull terrier/pit bull,2.0,M,True,Brooklyn,11235
754,2015-06-18,cocker spaniel,3.0,M,True,Manhattan,10034
755,2015-06-19,cocker spaniel,9.0,F,False,Manhattan,10128
756,2015-06-19,rottweiler,5.0,M,True,Manhattan,
757,2015-06-19,shih tzu,0.0,F,False,Manhattan,10002
758,2015-06-19,chihuahua,5.0,F,False,Manhattan,10034
759,2015-06-19,american pit bull mix / pit bull mix,2.0,M,False,Manhattan,10065
760,2015-06-19,miniature pinscher,5.0,M,True,Staten Island,10310
761,2015-06-19,pit bull,5.0,M,True,Brooklyn,11211
762,2015-06-19,american staffordshire terrier,7.0,F,True,Brooklyn,11233
763,2015-06-20,"schnauzer, standard",6.0,M,True,Manhattan,
764,2015-06-20,maltese,8.0,M,True,Manhattan,
765,2015-06-20,maltese,7.0,M,False,Queens,11356
766,2015-06-20,labrador retriever crossbreed,6.0,F,True,Manhattan,
767,2015-06-20,pomeranian english spaniel,6.0,M,True,Bronx,
768,2015-06-20,labrador retriever,4.0,M,True,Queens,
769,2015-06-21,cocker spaniel,8.0,F,False,Queens,11373
770,2015-06-21,shih tzu,3.0,M,False,Queens,11420
771,2015-06-21,jack russ,12.0,F,True,Brooklyn,
772,2015-06-21,mixed/other,2.0,M,False,Brooklyn,11213
773,2015-06-21,mastiff/labrador,12.0,M,True,Staten Island,10312
774,2015-06-21,american pit bull mix / pit bull mix,2.0,F,False,Bronx,
775,2015-06-21,pit bull,2.0,M,False,Bronx,10460
776,2015-06-22,maltese,7.0,F,False,Brooklyn,
777,2015-06-22,maltese/chihuahua x,1.0,M,False,Brooklyn,11217
778,2015-06-22,golden retriever,12.0,F,True,Brooklyn,11229
779,2015-06-22,pit bull,2.0,M,True,Bronx,
780,2015-06-22,shih tzu,1.0,M,False,Queens,11368
781,2015-06-22,maltese,7.0,F,True,Brooklyn,11220
782,2015-06-22,beagle/ eng springer spaniel,1.0,F,True,Bronx,10457
783,2015-06-22,maltese,5.0,F,False,Manhattan,10031
784,2015-06-23,maltese,4.0,M,True,Bronx,10453
785,2015-06-23,labrador retriever crossbreed,7.0,M,True,Manhattan,10024
786,2015-06-23,american pit bull mix / pit bull mix,2.0,M,False,Bronx,
787,2015-06-23,american pit bull terrier/pit bull,1.0,M,False,Brooklyn,11233
788,2015-06-23,beagle,4.0,M,True,Staten Island,10314
789,2015-06-24,chihuahua,0.0,M,False,Manhattan,
790,2015-06-24,bulldog/ pit bull,0.0,M,False,Bronx,
791,2015-06-24,lhasa apso,8.0,M,True,Staten Island,
792,2015-06-24,italian mastiff/american pit bull,6.0,M,True,Manhattan,10011
793,2015-06-24,shihtzu/ poodle,8.0,M,True,Queens,
794,2015-06-25,american pit bull mix / pit bull mix,3.0,M,True,Manhattan,10003
